,video_file,start_tone,middle_tone,end_tone,Transition_val,social_message,Topic,Split,clip_feature_path,Link
5041,jiffy_lube_the_fountain.mp4,negative,negative,negative,No transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/jiffy_lube_the_fountain.pkl,https://player.vimeo.com/video/244709012
5042,belgian_kids_fund_birthday_everyday.mp4,negative,negative,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/belgian_kids_fund_birthday_everyday.pkl,https://player.vimeo.com/video/306785302
5043,getty_images_sport.mp4,negative,positive,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/getty_images_sport.pkl,https://www.youtube.com/embed/BNFtkD6N2zQ
5044,letgo_camera.mkv,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/letgo_camera.pkl,https://www.youtube.com/embed/wE064x6b_TI
5045,memora_life_is_wonderful.mp4,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/memora_life_is_wonderful.pkl,https://player.vimeo.com/video/333762264
5046,the_endy_awards_don_dorganes.mp4,positive,negative,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/the_endy_awards_don_dorganes.pkl,https://player.vimeo.com/video/243811058
5047,cosc_female.mkv,neutral,negative,negative,Transition,Yes,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/cosc_female.pkl,https://www.youtube.com/embed/qH3zXk4s0mw
5048,laalsa_we_can.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/laalsa_we_can.pkl,https://www.youtube.com/embed/_sUXKkC9aw4
5049,national_safety_council_prescribed_to_death.webm,positive,negative,negative,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/national_safety_council_prescribed_to_death.pkl,https://www.youtube.com/embed/0jmDHoPUGKI
5050,food_standards_scotland_its_time_to_say_no_to_upsizing_cinema.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/food_standards_scotland_its_time_to_say_no_to_upsizing_cinema.pkl,https://www.youtube.com/embed/1Vk_vC9cHEc
5051,goyal_co_hariyana_group_armwrestling_a_gorilla_2.webm,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/goyal_co_hariyana_group_armwrestling_a_gorilla_2.pkl,https://www.youtube.com/embed/qwSv4SlcDuY
5052,canadian_olympic_committee_ice_in_our_veins.mp4,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/canadian_olympic_committee_ice_in_our_veins.pkl,https://www.youtube.com/embed/-h1WZGJp9vw
5053,wix_the_power_of_wix.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/wix_the_power_of_wix.pkl,https://www.youtube.com/embed/7jIA3eFtSOM
5054,academy_of_motion_picture_arts_sciences_everybody_speaks_oscar.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/academy_of_motion_picture_arts_sciences_everybody_speaks_oscar.pkl,https://www.youtube.com/embed/ivsVD0YKIRQ
5055,spies_travels_do_it_for_mom.mkv,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/spies_travels_do_it_for_mom.pkl,https://www.youtube.com/embed/B00grl3K01g
5056,weight_watchers_the_race_of_two_minds.mkv,neutral,positive,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/weight_watchers_the_race_of_two_minds.pkl,https://www.youtube.com/embed/huyGKnBPbjI
5057,indeedcom_music_teacher.mp4,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/indeedcom_music_teacher.pkl,https://www.youtube.com/embed/vQswsDVlLT4
5058,nfl_football.mp4,neutral,positive,positive,Transition,No,Sports,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nfl_football.pkl,https://www.youtube.com/embed/0tYzndX9sxo
5059,postnord_the_christmas_parcel.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/postnord_the_christmas_parcel.pkl,https://www.youtube.com/embed/_Fivpi6eWbM
5060,mlb_let_the_kids_play_20.webm,neutral,positive,positive,Transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mlb_let_the_kids_play_20.pkl,https://www.youtube.com/embed/umaLqNO9e_M
5061,road_safety_authority_anatomy_of_a_split_second.mp4,neutral,negative,negative,Transition,Yes,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/road_safety_authority_anatomy_of_a_split_second.pkl,https://player.vimeo.com/video/139190720
5062,wijn_stael_a_surprising_counter.mp4,neutral,neutral,neutral,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/wijn_stael_a_surprising_counter.pkl,https://player.vimeo.com/video/186458675
5063,volcan_advertising_festival_rock_it_the_whole_year.mp4,neutral,neutral,positive,Transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/volcan_advertising_festival_rock_it_the_whole_year.pkl,https://player.vimeo.com/video/161988621
5064,letgo_fishing.mp4,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/letgo_fishing.pkl,https://player.vimeo.com/video/202036487
5065,madc_meet_grant_the_only_person_designed_to_survive_advertising.mp4,negative,positive,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/madc_meet_grant_the_only_person_designed_to_survive_advertising.pkl,https://player.vimeo.com/video/294269298
5066,nba_chinese_new_year_secret_envelope.webm,positive,positive,positive,No transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nba_chinese_new_year_secret_envelope.pkl,https://www.youtube.com/embed/AU7VNq4xjvI
5067,andy_awards_the_distraction.webm,negative,negative,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/andy_awards_the_distraction.pkl,https://www.youtube.com/embed/MqhnELWV7h8
5068,lawn_doctor_deck_chair.mkv,neutral,positive,neutral,Transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/lawn_doctor_deck_chair.pkl,https://www.youtube.com/embed/qPo1wlJvF8c
5069,marcum_private_jet.mp4,neutral,negative,negative,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/marcum_private_jet.pkl,https://www.youtube.com/embed/b6ugMr9OWW8
5070,dont_forget_mariana_dontforgetmariana.webm,negative,negative,negative,No transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/dont_forget_mariana_dontforgetmariana.pkl,https://www.youtube.com/embed/puizzS21UUk
5071,nfl_hope_0.mkv,neutral,neutral,positive,Transition,No,Sports,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nfl_hope_0.pkl,https://www.youtube.com/embed/AZQO0vPJOIM
5072,royal_mail_online_you_social_media.mkv,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/royal_mail_online_you_social_media.pkl,https://www.youtube.com/embed/1WG2i98fuYI
5073,century_21_summer_nonblockbusters_playful_dog.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/century_21_summer_nonblockbusters_playful_dog.pkl,https://www.youtube.com/embed/qCfJYS5uyjw
5074,letgo_window_cleaners.mp4,positive,positive,positive,No transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/letgo_window_cleaners.pkl,https://player.vimeo.com/video/202036520
5075,interflora_time_to_forgive_her_1.mp4,neutral,negative,negative,Transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/interflora_time_to_forgive_her_1.pkl,https://player.vimeo.com/video/24271351
5076,airbnb_welcome_to_airbnb.mp4,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/airbnb_welcome_to_airbnb.pkl,https://www.youtube.com/embed/dA2F0qScxrI
5077,subito_cars.mkv,neutral,neutral,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/subito_cars.pkl,https://www.youtube.com/embed/n3fJUYaPtl0
5078,equal_pay_day_trumps_spin_doctor_revealed.mp4,positive,positive,positive,No transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/equal_pay_day_trumps_spin_doctor_revealed.pkl,https://player.vimeo.com/video/205050888
5079,nicolas_hulot_foundation_rescuers.mkv,positive,positive,negative,Transition,No,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nicolas_hulot_foundation_rescuers.pkl,https://www.youtube.com/embed/3I4HYGSt1GA
5080,the_canadian_centre_for_gender_and_sexual_diversity_fencing.mp4,neutral,neutral,neutral,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/the_canadian_centre_for_gender_and_sexual_diversity_fencing.pkl,https://www.youtube.com/embed/c8vLXKZu0kc
5081,downtown_halifax_business_commission_date_night_halifax.mp4,neutral,neutral,neutral,No transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/downtown_halifax_business_commission_date_night_halifax.pkl,https://www.youtube.com/embed/oxHnUfqpwrg
5082,traveltodo_splash_time.mp4,positive,negative,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/traveltodo_splash_time.pkl,https://player.vimeo.com/video/272931675
5083,dissolve_this_is_a_generic_brand_video.mp4,neutral,positive,positive,Transition,Yes,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/dissolve_this_is_a_generic_brand_video.pkl,https://player.vimeo.com/video/89527215
5084,bauer_hockey_mayor_of_boomtown_kucherov_announcement.mkv,positive,positive,positive,No transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/bauer_hockey_mayor_of_boomtown_kucherov_announcement.pkl,https://www.youtube.com/embed/7KDODklp1eA
5085,australian_defence_force_what_will_you_bring.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/australian_defence_force_what_will_you_bring.pkl,https://player.vimeo.com/video/175506427
5086,nike_dare_to_become.mp4,positive,positive,positive,No transition,No,Sports,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nike_dare_to_become.pkl,https://www.youtube.com/embed/xpxl7CKJsNU
5087,beyond_retro_the_organ_donor_price_tag_1.mkv,positive,positive,positive,No transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/beyond_retro_the_organ_donor_price_tag_1.pkl,https://www.youtube.com/embed/osSCm-fnqsI
5088,mcdonalds_mcrusia.mp4,positive,positive,positive,No transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mcdonalds_mcrusia.pkl,https://www.youtube.com/embed/2vtwvbCr2uw
5089,seattle_mariners_beyond_the_flip.mp4,neutral,neutral,positive,Transition,No,Sports,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/seattle_mariners_beyond_the_flip.pkl,https://player.vimeo.com/video/208509014
5090,san_francisco_giants_if_i_werent_a_player_crawford_the_professional_fan.mkv,neutral,positive,neutral,Transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/san_francisco_giants_if_i_werent_a_player_crawford_the_professional_fan.pkl,https://www.youtube.com/embed/2syLE0_glVk
5091,ancestrycom_come_find_me.mp4,negative,negative,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ancestrycom_come_find_me.pkl,https://www.youtube.com/embed/tBJTXZP3gCI
5092,remax_home_sweeter_home.mp4,neutral,positive,positive,Transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/remax_home_sweeter_home.pkl,https://player.vimeo.com/video/290597899
5093,getty_images_the_real_world.mkv,neutral,neutral,positive,Transition,Yes,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/getty_images_the_real_world.pkl,https://www.youtube.com/embed/gTb9_xH8o7U
5094,turkish_alzheimer_association_we_wont_forget.mp4,negative,negative,positive,Transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/turkish_alzheimer_association_we_wont_forget.pkl,https://player.vimeo.com/video/324525367
5095,vef_riga_tricking_time.mp4,positive,positive,neutral,Transition,No,Sports,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/vef_riga_tricking_time.pkl,https://player.vimeo.com/video/309737720
5096,legenda_legenda_about_architects_corridor.mp4,neutral,negative,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/legenda_legenda_about_architects_corridor.pkl,https://player.vimeo.com/video/261453834
5097,frombetong_a_concrete_story.mp4,positive,negative,negative,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/frombetong_a_concrete_story.pkl,https://player.vimeo.com/video/287207583
5098,one_poverty_is_sexist.webm,negative,negative,negative,No transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/one_poverty_is_sexist.pkl,https://www.youtube.com/embed/iKVGvWN2sjA
5099,alzheimers_research_uk_santa_forgot.mp4,positive,positive,positive,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/alzheimers_research_uk_santa_forgot.pkl,https://player.vimeo.com/video/192707908
5100,century_21_testostowurm.mkv,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/century_21_testostowurm.pkl,https://www.youtube.com/embed/_xqxUcs94zA
5101,forcepoint_everyone_to_the_defense.mkv,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/forcepoint_everyone_to_the_defense.pkl,https://www.youtube.com/embed/s8P8EXzJGeQ
5102,century_21_superpowerless.mkv,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/century_21_superpowerless.pkl,https://www.youtube.com/embed/EG3JGDTMtq0
5103,yandexdirect_oneeared_pirate.mp4,positive,negative,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/yandexdirect_oneeared_pirate.pkl,https://player.vimeo.com/video/115460357
5104,wotif_mum.mp4,positive,negative,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/wotif_mum.pkl,https://www.youtube.com/embed/GBei58Oqyf0
5105,woman_in_gold.mp4,neutral,neutral,neutral,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/woman_in_gold.pkl,https://player.vimeo.com/video/226333833
5106,parkinsons_uk_mannequin_challenge_sarah.webm,positive,positive,positive,No transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/parkinsons_uk_mannequin_challenge_sarah.pkl,https://www.youtube.com/embed/nqRYastFYRA
5107,northrop_realty_blue_box_club_bed_rooms_faucets.mp4,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/northrop_realty_blue_box_club_bed_rooms_faucets.pkl,https://player.vimeo.com/video/233312438
5108,white_square_creativity_to_blood.webm,negative,positive,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/white_square_creativity_to_blood.pkl,https://www.youtube.com/embed/HGvLPtaHvtA
